id,type,sub_type,name,description,year,lat,long,evacuated,homeless,injuries,deaths,insured_cost,homes_damaged,homes_destroyed,regions,url,severity,cost_2011
405,Natural,Bushfire,Blue Mountains and Sydney Region,"During the period 30 November until 2 December, fires caused widespread damage in the Blue Mountains vicinity. The worst affected areas were Leura and Wentworth Falls, with other damage recorded at Megalong Valley, Lithgow and Jenolan Caves.  As a result of the fires, 158 buildings were destroyed and four people died. The damage was estimated at approximately &pound;1,000,000.",1957,-33.71252823,150.33152770,,,,4,,,158,NSW,http://www.emknowledge.gov.au/resource/?id=405,"$16,000,000.00",$0.00
442,Natural,Bushfire,Victoria,"Victoria experienced more than 500 fires in January 2006, including the Deep Lead fire that started near Stawell on New Year's Eve. The fires with greatest impact on the Victorian community occurred in the Stawell (Deep Lead), Yea, Moondarra, Grampians, Kinglake and Anakie areas. In total four people died and six people were injured as a result of these fires.  Considerable losses and damage occurred to property and infrastructure:    Houses destroyed: 57 (19 of these principle residences)  Buildings: 359 farm buildings lost, including 39 woolsheds and 22 hay sheds  Stock losses: 64,265 (63,243 sheep, 557 cattle and 464 other stock) and over 2,500 commercial beehives  Area burnt: 160,000 hectares (60 percent public land, 40 per cent private land - Approximately 98,000 hectares of national parks and conservation areas and 6,000 hectares of State forest were burnt)  Fencing: 364 km of crown land boundary fencing and 2281 km of other boundary or internal fencing       The firefighting effort included more than 5000 volunteers, paid personnel and a significant assistance from interstate. Also on the ground were government, volunteer, business and community organisations who were involved in fire suppression activities and facilitating recovery efforts.  The following municipalities were impacted by the significant fire events:    Ararat Rural City  Baw Baw Shire  Glenelg Shire  Golden Plains Shire  Greater Geelong City  Horsham Rural City  Latrobe City  Moorabool Shire  Moyne Shire  Murrindindi Shire  Northern Grampians Shire  South Gippsland Shire  Southern Grampians Shire       Many local governments established emergency relief centres to provide initial support and shelter to evacuees during the fires and the establishment of recovery centres in Anakie, Ararat and Stawell after the fires had passed. Community meetings were undertaken, both pre-fire and during the fire events, which assisted in keeping the community informed.  The immediate effects of the fires were displacement of residents and tourists, closure of schools and loss of power supply to many properties. Longer term impacts include reduction in tourism trade; at least 112 staff were laid off as a result of the fires. The Wimmera Development Corporation estimated that tourism downturn resulting from the bushfire devastation will cost the Grampians regional economy up to $100 million.  The damage to environment and water catchments was significant. The Grampians and Gippsland fires had the greatest impact on water quality. Water authorities commenced both short-term and long-term risk management activities.  The Grampians fires also affected over 240 km of roads across the local and state road network. The most significant damage to the road network occurred on the forest road system, including 1200 km of forestry roads affected in the Grampian's National Park.  The Victorian State Government provided financial assistance to people affected by the fires and to assist with restoration of infrastructure and the environment.  The Insurance Council of Australia estimated the 2006 damage at $22.4 million, with the 2011 normalised cost of $28 million.",2005,-37.01417160,142.71777340,,,6,4,"$22,400,000.00",,57,VIC,http://www.emknowledge.gov.au/resource/?id=442,"$41,400,000.00",$0.00
123,Natural,Bushfire,Warenda Station Hughenden,"Lightning strikes ignited a fire at the Warenda Station near Hughenden. As a result of the bushfire, three people died.",1917,-20.82608414,144.20173650,,,,3,,,,QLD,http://www.emknowledge.gov.au/resource/?id=123,"$12,000,000.00",$0.00
4781,Natural,Bushfire,New South Wales 2013,"During October 2013, approximately 100 fires burnt across eastern New South Wales, including six major bushfires. The most serious fires started in the Blue Mountains on 16 and 17 October.  The fires began on 13 October when strong winds and high temperatures caused a fire near Port Stephens and destroyed six houses. Several sheds and cars were also burnt in the fires and dozens of residents spent the night in evacuation centres. One person died at Lake Munmorah while protecting their home. Fires also occurred around the Hunter and Hawksbury regions. At the same time, more than 100 firefighters were fighting bushfires at Tangory Mountain, Webbs Creek, Wollemi National Park, the Southern Highlands and the Central Coast.  On 16 October, a defence training exercise at Marrangaroo near the Blue Mountains, accidently sparked a fire that became known as the &lsquo;State Mine Fire&rsquo;. It had a perimeter of 190km and eventually burnt nearly 46,000 hectares between Lithgow and Mt Tomah. At its most severe, the fire travelled 25 km per hour through bushland.  Thousands of people in Lithgow were evacuated and the communities of Bell, Bilpin, Berambing, Clarence, Dargan, Hartley Vale, Mount Wilson were also affected. The fire devastated the recently restored tourist attraction, Zig Zag Railway, with equipment and train carriages destroyed.  On 17 October two more major fires began in the lower Blue Mountains: one near Mt Victoria and the other at Springwood. Wimallee and Yellowrock were the worst affected communities with 193 homes destroyed and 100 damaged. Staff and patients at the Springwood Hospital were evacuated as a precaution. With the three fires burning uncontrollably in the Blue Mountains, on 18 October, Victoria sent fire crews and equipment to assist with the NSW firefighting efforts. A State of Emergency was announced for NSW on 20 October.  By 22 October the State Mine Fire had travelled south and was threatening to join up with the Mt Victoria Fire. The Rural Fire Service decided to deliberately allow the State Mine Fire to join the Mount Victoria Fire in a controlled way by managing fuel loads and back-burning to create firebreaks. While this was a high risk strategy, by 25 October cooler weather conditions allowed firefighters to bring the three Blue Mountains Fires under control. The fires were declared extinguished on 13 November. A total of approximately 118,000 hectares was burnt across the state.  A second person died on 24 October while piloting a water-bombing plane that crashed over Budawang National Park.  Financial assistance and grants were made to eligible NSW bushfire victims.&bull; Australian Government Disaster Recovery Payment:Claims granted: 869Scheduled dollars to be paid $974,000  &bull; NSW Disaster Recovery Allowance:Claims granted: 54Scheduled dollars to be paid $42,801  &bull; National disaster relief and recovery arrangementsprovided funds to clean up bushfire related debris in the affected communities.&bull; $ 1.4 million was granted by the NSW government to make sites containing asbestos safe.&bull; A Blue Mountains Bushfire Mayoral Relief Fund was established to collect and distribute money.  Natural disaster relief and recovery arrangements were provided as a joint commonwealth and state / territory government initiative for local government areas.  The Insurance Council of Australia estimate the damage for the fires across NSW in October 2013 at $183,400,000.  Further information will be provided when it becomes available.",2013,-33.64834976,150.36643980,,,,2,"$183,400,000.00",,200,NSW,http://www.emknowledge.gov.au/resource/?id=4781,"$191,400,000.00",$0.00
245,Natural,Bushfire,Black Christmas,"From 24 December 2001, more than 100 fires burned through parts of New South Wales and the Australian Capital Territory. The first fires to break out were in the Cessnock, Blue Mountains, Hawkesbury and Penrith areas. The fires lasted for approximately 23 days and required over 20,000 regular and volunteer firefighters as well as 85 aircraft. The worst fires were in the Huskisson / Sussex Inlet area near Jervis Bay in the Illawarra and the Deua National Park west of Moruya.  The weather across all affected areas during this time included temperatures of up to 45&ordm; C, winds in excess of 90 km per hour, relative humidity as low as 6 per cent and Fire Danger Ratings of up to 100.  Twenty-six bushfire emergency declarations were made, incorporating the 48 local government areas of Blue Mountains / Lithgow / Rylstone, Cessnock / Wyong, Hawkesbury, Kempsey, Mudgee, Oberon / Mulwarree, Richmond Valley / Maclean, Shoalhaven / Tallaganda, Gosford, Penrith / Fairfield / Blacktown / Liverpool, Singleton / Muswellbrook, Sutherland, Wollondilly / Campbelltown / Wingecarribee, Wollongong / Kiama / Shellharbour, Baulkham Hills / Hornsby / Ku-ring-gai / Ryde / Lane Cove, Grafton / Pristine Waters / Maclean / Copmanhurst, Eurobodalla, Warringah / Pittwater, Narrabri, Kempsey, Cabonne, Coffs Harbour, Richmond Valley, Greater Taree, Kempsey and Walcha.  The fires burnt approximately 753,314 hectares, destroyed 109 houses and damaged a further 40. They also destroyed 433 outbuildings, 222 vehicles, and 7043 stock and 33 commercial and industrial buildings. Vast stretches of forests were destroyed, including more than 60 per cent of the Royal National Park, and more than 510 hectares of pine plantation valued at several million dollars in the Australian Capital Territory. The smoke and smog from the fire caused the Environmental Protection Authority to record the worst ever air pollution in Sydney on 28 December.  Although major fire activity ended on 7 January, operations continued until 11 January. More than 11,000 people were evacuated from their homes, but there were no deaths or major injuries.  An estimated 20,000 properties were saved and the cost of operations was estimated at $106 million.  The Insurance Council of Australia estimated the 2001 damage at $69 million, with the 2011 estimated normalised cost of $131 million.",2001,-35.05125809,150.66842650,11000,,,,"$69,000,000.00",40,109,NSW;ACT,http://www.emknowledge.gov.au/resource/?id=245,"$1,169,000,000.00",$0.00
603,Natural,Riptide,Bondi's Black Sunday,"The 6 February 1938 was a particularly hot day that attracted approximately 35,000 people to Bondi beach, Sydney. The surf was rough, with a record of 74 people pulled from the waves before lunch.  In the early afternoon the temperature was approximately 40 &ordm; C and there were almost 750 bathers in the water. Three 'dumpers' or large waves fell upon the beach, pushing water 30 m up the sand and causing a huge rip as it receded. Many of the swimmers were caught in the rip, unable to return to shore.  There were 60 lifesavers on the beach at the time, and in approximately 20 minutes they rescued 245 people; Australia's largest rescue operation. Medical centres were set up on the sand, and approximately 60 people were rescued from immersion and 35 revived from an unconscious state. However five people died, and the Coroner found the cause to be accidental drowning.",1938,-33.89019012,151.27423100,,,95,5,,,,NSW,http://www.emknowledge.gov.au/resource/?id=603,"$67,500,000.00",$0.00
3487,Natural,Cyclone,Cyclone Oswald,"Tropical Cyclone Oswald formed in the Gulf of Carpentaria on 21 January 2013. It made landfall at night between Kowanyama,and Pormpuraaw on the west coast of Cape York Peninsula, as a weak category one system with winds up to 100 km per hour. The following morning, as the cyclone moved inland it was downgraded to a tropical low system. The low moved toward the east coast, near Cooktown on 23 January and then tracked slowly to the south-south-east just inland from the coast, impacting areas near Townsville on 24 January. The weather system stalled over the St. Lawrence-Rockhampton area on the 25th and 26th, and then tracked south to near Dalby west of Brisbane on the 28th, finally accelerating in a southerly direction eventually moving offshore south of Sydney on 29 January.  The ex-tropical cyclone brought with it a heavy monsoonal rainfall system that lasted for approximately one week. Most of the eastern areas of Queensland, and the coast of New South Wales ending in the Wollongong area experienced very heavy rainfall during the period from 22 to 29 January 2013. On 25 January, areas around Rockhampton recorded rainfall for a 24 hour period in excess of 300 mm. Rainfall for the areas between Rockhampton and Bundaberg alone were heavy enough to break the January monthly rainfall records. On 28 January, the most extreme daily rainfall for the week occurred over the Gold Coast Hinterland and New South Wales border catchment and the edge of the Brisbane river catchment where rainfall for a 24 hour period was in excess of 700 mm both hitting record levels. The Queensland State Emergency Service received 1800 calls for help in 24 hours on the 28 January, mostly in the south-east areas of the state.  Six people were killed due to the extreme weather over the course of the week. Thousands were forced to evacuate, 2000 people were isolated by floodwaters for some days requiring emergency supply drops. Approximately 40 water rescues took place by State Emergency Service volunteers.  Key infrastructure was damaged and destroyed, estimated to cost hundreds of millions of dollars. The rail service was closed between Cairns and Townsville, the Weipa port shut down for several days, airlines cancelled many domestic flights between New South Wales and Queensland, travellers were stranded as they tried to return home after the long weekend, 200 schools were closed on the first day of school for the year and the worst ever power outages occurred in Queensland affecting 283,000 properties.  On 27 January, the system moved south impacting Brisbane, the Gold Coast and Sunshine Coast with damaging to destructive winds, torrential rain, dangerous surf and tidal inundation for a 24 hour period. Winds reached 131 km per hour at Cape Byron. Mt Crosby water treatment plant was shut down owing to turbidity in the Brisbane River. Water was released from the Wivenhoe dam from 91per cent to 88 per cent to cope with flood waters. Water was also released from North Pine Dam and Somerset Dam.  Torrential rainfall and flooding also occurred in northern New South Wales particularly near Lismore and Grafton where approximately 2000 evacuations occurred. The New South Wales State Emergency Service attended to more than 2900 calls for assistance Eight New South Wales river systems had flood warnings in place. Coastal erosion of beaches was evidenced in these regions along with sea foam covering some roads and parks on the Gold and Sunshine Coasts.  Overall, Bundaberg was the worst affected city with 2000 homes and 200 businesses inundated with flood water. The Burnett river was running at approximately 70 km per hour and threatening houses. Despite a mandatory evacuation order issued to 5000 residents, an emergency airlift was the only option for some stranded residents. Eighteen helicopters were utilised in a rescue effort evacuating more than 1000 people trapped by flood waters in North Bundaberg and other most-at-risk areas to at least nine evacuation centres which was a record evacuation effort in Australia. The Bundaberg hospital was also evacuated and approximately 130 patients were transferred to hospitals in Brisbane.  On 31 January, in North Bundaberg, approximately 7000 residents were forced out of their homes and not allowed to return until they were checked and declared safe. Defence personnel, 180 in total, went house to house within an exclusion zone, conducting search and rescue operations. Defence personnel also helped to repair damaged infrastructure and clean people's homes as part of the initial recovery operation.  Financial assistance and grants were made available to eligible Queensland flood victims, including:    Queensland Floods Appeal 2013 payments  Emergent Assistance Grant  Australian Government Disaster Recovery Payment (AGDRP)  Essential Services Safety and Reconnection Grant.    The Queensland government also provided financial help and support services to business owners and primary producers such as low interest loans and clean up and recovery grants. Other assistance included freight subsidies, Individual Disaster Stricken Property (IDSP) declarations and leasehold rent relief.  The Federal Attorney-General announced flood and storm victims, employees, small business persons and farmers could apply for the Australian Government Disaster Recovery Payments:    New South Wales - January 2013: $17,254,788 scheduled to be paid.  Queensland - January 2013:  $141,449,554 scheduled to be paid.    Natural disaster relief and recovery arrangements were provided as a joint commonwealth and state / territory government initiative for local government areas.  The Insurance Council of Australia estimated the January 2013 damage at $121 million for New South Wales and $977 million for Queensland.   ",2013,-24.86587906,152.34466550,9000,,,6,"$1,098,000,000.00",,,QLD;NSW,http://www.emknowledge.gov.au/resource/?id=3487,"$2,022,000,000.00",$0.00
157,Natural,Flood,Nowra,During mid February 1860 severe storms caused heavy rainfall. Nowra which was built in a low-lying area located near the Shoalhaven River flooded resulting in 16 people losing their lives. ,1860,-34.86790500,150.59698100,,,,16,,,,NSW,http://www.emknowledge.gov.au/resource/?id=157,"$64,000,000.00",$0.00
444,Natural,Flood,Katherine and Daly River,"In February 1879, the Katherine and Daly rivers flooded, disrupting the Overland Telegraph and causing the deaths of six people.   ",1879,-14.46360493,132.26440430,,,,6,,,,NT,http://www.emknowledge.gov.au/resource/?id=444,"$24,000,000.00",$0.00
301,Natural,Flood,Eastern New South Wales,In June 1950 New South Wales experienced a series of east coast lows off the coast bringing high rainfalls and flooding to some areas. Sydney recorded a monthly rainfall of 642.7 mm. The Macleay River and the Clarence River experienced severe flooding and at least five people drowned in flooded waterways.  A shipwreck occurred of the navy motorship 'Fairwind' which was lost with a crew of 17 during a storm that happened between 23 - 26 June. This disaster is listed separately.,1950,-30.89574432,153.01277160,,,,5,,,,NSW,http://www.emknowledge.gov.au/resource/?id=301,"$20,000,000.00",$0.00
524,Transport,Road,Boondall (Brisbane) Bus Crash,"In the outer northern Brisbane suburb of Boondall, a bus carrying fifty passengers overturned and skidded on its side across a highway and down a steep embankment. Twelve people died as a result of the accident, and 38 were injured.",1994,-27.35072708,153.06005860,,,38,12,,,,QLD,http://www.emknowledge.gov.au/resource/?id=524,"$67,000,000.00",$0.00
119,Man made,Industrial,Wonthaggi Gas Explosion,"On 15 February 1937, a powerful methane gas explosion occurred at the No 20 shaft, Dalyson Colliery, Wonthaggi.  The explosion was caused by the contact of a naked light and methane gas, and was propagated by coal dust. It was so powerful it catapulted a two ton iron cage 60 ft from the mouth of the shaft to the top of the poppet head.  Thirteen miners were killed in the explosion. The explosion resulted in a successful national campaign to improve conditions for Australian miners.",1937,-38.60572815,145.58853150,,,,13,,,,VIC,http://www.emknowledge.gov.au/resource/?id=119,"$52,000,000.00",$0.00
202,Transport,Road,Lake Illawarra,"The Lake Illawarra was a steel single screw steam turbine motor vessel, bulk carrier. The Lake Illawarra sank after running into and demolishing part of the Tasman Bridge that crossed the Derwent River at Hobart, 5 January 1975. The vessel was en route from Port Pirie in South Australia with a cargo of zinc. When approaching the bridge, the captain reduced speed, but was finding it difficult to align the ship to the central navigation span of the bridge. Despite several attempts to change the course, the ship was difficult to manage in part due to the lack of speed. The master finally called out full speed astern in a last attempt to change the course of the ship when the ship veered into the pile capping of Pier 18 and then Pier 19 bringing the three unsupported spans of the bridge crashing into vessels' hull. The ship sank within minutes in deep water.  Seven crew members on the ship died and four cars ran over the gap into the Derwent River, five occupants died while others managed to escape from the two vehicles which teetered on the edge of the gap. The collapse effectively divided Hobart in two. Police and emergency services were called into action and within an hour a ferry was traversing the river. The next day there were three private ferries and one government run ferry in operation. Eastern shore residents were severely hindered by the collapse as most hospitals, schools, businesses and government offices were located on the west shore.  A temporary bridge (the Bailey bridge) with one lane in each direction was built and opened to traffic on 16 December 1975. The federal government provided funding to rebuild the Tasman bridge at a cost of $44 million and it re-opened 8 October 1977.",1975,-42.94033813,147.38296510,,,,12,,,,TAS,http://www.emknowledge.gov.au/resource/?id=202,"$48,000,000.00",$0.00
272,Man made,Industrial,Mount Mulligan Mine,"The Mount Mulligan Mine incident occurred on 19 September 1921. The mine was known as a safe mine, as there was no detectable gas in the shafts. As a result miners worked with naked flames in light instead utilising safety lamps. This caused an explosion and claimed 75 lives.  A Royal Commission was established to investigate the incident. The findings discovered the explosion was caused by a fire damp (flammable gas found in coal mines) in combination with explosives which were stored, distributed and carried underground in a careless manner.",1921,-16.81308556,144.84031680,,,,75,,,,QLD,http://www.emknowledge.gov.au/resource/?id=272,"$300,000,000.00",$0.00
19,Man made,Industrial,Mt Kembla Gas Explosion,"An explosion at 2pm on 31 July 1902, at Mt. Kembla colliery killed 94 people. The rescue coordinator and the nightshift manager also lost their lives during rescue efforts due to the effect of overpowering fumes.  The cause of the explosion was found to be the ignition of firedamp or methane gas supplying a miner's light. The explosion generated a coal dust explosion that destroyed a large portion of the mine.  There was a Royal Commission conducted into the origin of the explosion which determined that it was caused by the ignition of gas in the mine by the naked flames used as torches by the miners.",1902,-34.43048859,150.81816100,,,,96,,,,NSW,http://www.emknowledge.gov.au/resource/?id=19,"$384,000,000.00",$0.00
521,Man made,Industrial,Bulli Mine,"On 23 March 1887 at 2.30 pm, a significant explosion occurred at the Bulli Colliery coal mine. The mine was renowned for having above average concentration of methane gas in specific areas.  It was normal practice for miners to unlock safety lamps, which improved both vision and productivity. The combination of methane gas and naked flame led to the explosion, killing 81 miners.  A commission was established to investigate the incident, and concluded poor attitudes towards safety by both miners and management created the ideal conditions for such an explosion.",1887,-34.42461014,150.89309690,,,,81,,,,NSW,http://www.emknowledge.gov.au/resource/?id=521,"$324,000,000.00",$0.00
425,Man made,Industrial,Queenstown Copper Mine Fire,"On 12 October 1912 a fire broke out at the North Lyell copper mine, causing dense smoke and chaos for the workers caught in the underground tunnels. Rescue efforts successfully saved approximately 128 miners but efforts were hindered by the mine not having an emergency warning signal or sufficient exit points. A total of 42 people lost their lives.",1912,-42.07503510,145.55786130,,,,42,,,,TAS,http://www.emknowledge.gov.au/resource/?id=425,"$168,000,000.00",$0.00
316,Man made,Industrial,"Westgate Bridge Collapse, Melbourne","On 15 October 1970, a section of the Westgate Bridge suddenly collapsed, and fell 50 m. The bridge had been under construction for two - three years. In total 35 workers died as a result of the collapse.  A Royal Commission into the incident was set up to examine and report on the faults with the bridge; these were identified in design, construction, supervision, labour management and communication.",1970,-37.82938004,144.89834590,,,,35,,,,VIC,http://www.emknowledge.gov.au/resource/?id=316,"$140,000,000.00",$0.00
470,Man made,Industrial,Creswick Gold Mine,"On 12 December 1882, workers in the Creswick based New Australasian No. 2 Gold Mine accidently broke through a wall separating them from an abandoned mine that was flooded. As a result, 27 men were trapped in the flooded mine for three days. Only five made it out alive and 22 died.",1882,-37.42157364,143.89360050,,,,22,,,,VIC,http://www.emknowledge.gov.au/resource/?id=470,"$88,000,000.00",$0.00
199,Man made,Industrial,Bellbird Colliery,"On 1 September 1923, an explosion occurred at the Bellbird Colliery and 21 miners were killed.  This incident introduced legislation, which resulted in the commencement of the NSW Mines Rescue Act (1925). The legislation established a platform for safety and conditions for the mining industry.",1923,-32.84729004,151.32156370,,,,21,,,,NSW,http://www.emknowledge.gov.au/resource/?id=199,"$84,000,000.00",$0.00
